source_id,model_id,column_id,team_id,column_category,conclusion_certainty,conclusion_direction,source_label
tit,Bruc-1-1-1,rear_Cs_at_start_of_rearing,Bruc,siblings,qualified,negative,bluetit (teams = 77)
tit,Bruc-1-1-1,d14_rear_nest_brood_size,Bruc,siblings,qualified,negative,bluetit (teams = 77)
tit,Bruc-1-1-1,Date_of_day14,Bruc,date,qualified,negative,bluetit (teams = 77)
tit,Burr-1-1-2,hatch_year,Burr,year,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-2,hatch_mom_Ring,Burr,parent,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-2,genetic_dad_ring_(WP_or_EP),Burr,parent,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-2,d0_hatch_nest_brood_size,Burr,hatch_siblings,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-2,rear_area,Burr,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-2,rear_nest_trt,Burr,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-2,day14_measurer,Burr,observer,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-2,chick_sex_molec,Burr,sex,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-1,hatch_year,Burr,year,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-1,hatch_mom_Ring,Burr,parent,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-1,genetic_dad_ring_(WP_or_EP),Burr,parent,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-1,d0_hatch_nest_brood_size,Burr,hatch_siblings,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-1,rear_area,Burr,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-1,rear_nest_trt,Burr,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-1,day14_measurer,Burr,observer,conclusive,negative,bluetit (teams = 77)
tit,Burr-1-1-1,chick_sex_molec,Burr,sex,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,hatch_year,Burr,year,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,hatch_Area,Burr,hatch_location,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,hatch_mom_Ring,Burr,parent,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,genetic_dad_ring_(WP_or_EP),Burr,parent,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,hatch_nest_LD,Burr,date,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,d0_hatch_nest_brood_size,Burr,hatch_siblings,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,rear_area,Burr,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,rear_nest_trt,Burr,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,day14_measurer,Burr,observer,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-2,chick_sex_molec,Burr,sex,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,hatch_year,Burr,year,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,hatch_Area,Burr,hatch_location,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,hatch_mom_Ring,Burr,parent,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,genetic_dad_ring_(WP_or_EP),Burr,parent,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,hatch_nest_LD,Burr,date,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,d0_hatch_nest_brood_size,Burr,hatch_siblings,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,rear_area,Burr,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,rear_nest_trt,Burr,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,day14_measurer,Burr,observer,conclusive,negative,bluetit (teams = 77)
tit,Burr-2-2-1,chick_sex_molec,Burr,sex,conclusive,negative,bluetit (teams = 77)
tit,Byng-1-1-1,rear_area,Byng,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Byng-1-1-1,rear_Cs_at_start_of_rearing,Byng,siblings,conclusive,negative,bluetit (teams = 77)
tit,Byng-1-1-1,number_chicks_fledged_from_rear_nest,Byng,survival,conclusive,negative,bluetit (teams = 77)
tit,Byng-1-1-1,day_14_tarsus_length,Byng,tarsus,conclusive,negative,bluetit (teams = 77)
tit,Byng-1-1-1,day_14_weight,Byng,weight,conclusive,negative,bluetit (teams = 77)
tit,Byng-1-1-1,day14_measurer,Byng,observer,conclusive,negative,bluetit (teams = 77)
tit,Byng-1-1-1,chick_sex_molec,Byng,sex,conclusive,negative,bluetit (teams = 77)
tit,Cape-1-1-1,hatch_year,Cape,year,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,hatch_nest_breed_ID,Cape,id,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,rear_nest_breed_ID,Cape,id,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,rear_area,Cape,rear_location,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,rear_Box,Cape,rear_location,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,home_or_away,Cape,experimental_treatment,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,rear_nest_LD,Cape,date,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,rear_Cs_at_start_of_rearing,Cape,siblings,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,day14_measurer,Cape,observer,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Cape-1-1-1,chick_sex_molec,Cape,sex,conclusion missing,conclusion missing,bluetit (teams = 77)
tit,Clar-2-2-1,hatch_nest_breed_ID,Clar,id,conclusive,negative,bluetit (teams = 77)
tit,Clar-2-2-1,net_rearing_manipulation,Clar,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Clar-1-1-1,hatch_nest_breed_ID,Clar,id,conclusive,negative,bluetit (teams = 77)
tit,Clar-1-1-1,net_rearing_manipulation,Clar,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Clev-1-1-1,hatch_year,Clev,year,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,hatch_mom_Ring,Clev,parent,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,genetic_dad_ring_(WP_or_EP),Clev,parent,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,hatch_nest_LD,Clev,date,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,rear_nest_breed_ID,Clev,id,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,rear_area,Clev,rear_location,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,rear_Box,Clev,rear_location,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,rear_mom_Ring,Clev,parent,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,rear_dad_Ring,Clev,parent,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,home_or_away,Clev,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,rear_Cs_at_start_of_rearing,Clev,siblings,qualified,negative,bluetit (teams = 77)
tit,Clev-1-1-1,chick_sex_molec,Clev,sex,qualified,negative,bluetit (teams = 77)
tit,Alban-4-4-1,rear_nest_breed_ID,Alban,id,conclusive,negative,bluetit (teams = 77)
tit,Alban-4-4-1,rear_nest_trt,Alban,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Alban-4-4-1,home_or_away,Alban,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Alban-4-4-1,Date_of_day14,Alban,date,conclusive,negative,bluetit (teams = 77)
tit,Alban-4-4-1,day_14_weight,Alban,weight,conclusive,negative,bluetit (teams = 77)
tit,Alban-4-4-1,chick_survival_to_first_breed_season,Alban,survival,conclusive,negative,bluetit (teams = 77)
tit,Alban-1-1-1,hatch_nest_breed_ID,Alban,id,conclusive,negative,bluetit (teams = 77)
tit,Alban-1-1-1,hatch_Box,Alban,hatch_location,conclusive,negative,bluetit (teams = 77)
tit,Alban-1-1-1,rear_nest_breed_ID,Alban,id,conclusive,negative,bluetit (teams = 77)
tit,Alban-1-1-1,rear_Box,Alban,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Alban-1-1-1,home_or_away,Alban,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Alban-1-1-1,rear_Cs_at_start_of_rearing,Alban,siblings,conclusive,negative,bluetit (teams = 77)
tit,Alban-1-1-1,Date_of_day14,Alban,date,conclusive,negative,bluetit (teams = 77)
tit,Alban-1-1-1,day14_measurer,Alban,observer,conclusive,negative,bluetit (teams = 77)
tit,Alban-2-2-1,hatch_nest_breed_ID,Alban,id,conclusive,negative,bluetit (teams = 77)
tit,Alban-2-2-1,hatch_Area,Alban,hatch_location,conclusive,negative,bluetit (teams = 77)
tit,Alban-2-2-1,hatch_Box,Alban,hatch_location,conclusive,negative,bluetit (teams = 77)
tit,Alban-2-2-1,rear_nest_breed_ID,Alban,id,conclusive,negative,bluetit (teams = 77)
tit,Alban-2-2-1,rear_Box,Alban,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Alban-2-2-1,home_or_away,Alban,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Alban-2-2-1,rear_Cs_at_start_of_rearing,Alban,siblings,conclusive,negative,bluetit (teams = 77)
tit,Alban-2-2-1,Date_of_day14,Alban,date,conclusive,negative,bluetit (teams = 77)
tit,Alban-3-3-1,rear_nest_breed_ID,Alban,id,conclusive,negative,bluetit (teams = 77)
tit,Alban-3-3-1,rear_Box,Alban,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Alban-3-3-1,rear_nest_trt,Alban,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Alban-3-3-1,number_chicks_fledged_from_rear_nest,Alban,survival,conclusive,negative,bluetit (teams = 77)
tit,Alban-3-3-1,Date_of_day14,Alban,date,conclusive,negative,bluetit (teams = 77)
tit,Alpha-1-1-1,hatch_Box,Alpha,hatch_location,qualified,none,bluetit (teams = 77)
tit,Alpha-1-1-1,rear_Box,Alpha,rear_location,qualified,none,bluetit (teams = 77)
tit,Appin-2-2-1,hatch_nest_breed_ID,Appin,id,conclusive,none,bluetit (teams = 77)
tit,Appin-2-2-1,d14_rear_nest_brood_size,Appin,siblings,conclusive,none,bluetit (teams = 77)
tit,Appin-1-1-1,hatch_nest_breed_ID,Appin,id,conclusive,none,bluetit (teams = 77)
tit,Appin-1-1-1,rear_d0_rear_nest_brood_size,Appin,siblings,conclusive,none,bluetit (teams = 77)
tit,Appin-4-4-1,hatch_nest_breed_ID,Appin,id,conclusive,none,bluetit (teams = 77)
tit,Appin-4-4-1,d14_rear_nest_brood_size,Appin,siblings,conclusive,none,bluetit (teams = 77)
tit,Appin-3-3-1,hatch_nest_breed_ID,Appin,id,conclusive,none,bluetit (teams = 77)
tit,Appin-3-3-1,rear_d0_rear_nest_brood_size,Appin,siblings,conclusive,none,bluetit (teams = 77)
tit,Aubur-3-3-1,hatch_year,Aubur,year,qualified,negative,bluetit (teams = 77)
tit,Aubur-3-3-1,hatch_mom_Ring,Aubur,parent,qualified,negative,bluetit (teams = 77)
tit,Aubur-3-3-1,rear_nest_breed_ID,Aubur,id,qualified,negative,bluetit (teams = 77)
tit,Aubur-3-3-1,home_or_away,Aubur,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Aubur-3-3-1,rear_nest_OH,Aubur,date,qualified,negative,bluetit (teams = 77)
tit,Aubur-3-3-1,d14_rear_nest_brood_size,Aubur,siblings,qualified,negative,bluetit (teams = 77)
tit,Aubur-3-3-1,chick_sex_molec,Aubur,sex,qualified,negative,bluetit (teams = 77)
tit,Aubur-2-2-1,hatch_year,Aubur,year,qualified,negative,bluetit (teams = 77)
tit,Aubur-2-2-1,hatch_mom_Ring,Aubur,parent,qualified,negative,bluetit (teams = 77)
tit,Aubur-2-2-1,rear_nest_breed_ID,Aubur,id,qualified,negative,bluetit (teams = 77)
tit,Aubur-2-2-1,home_or_away,Aubur,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Aubur-2-2-1,rear_nest_OH,Aubur,date,qualified,negative,bluetit (teams = 77)
tit,Aubur-2-2-1,d14_rear_nest_brood_size,Aubur,siblings,qualified,negative,bluetit (teams = 77)
tit,Aubur-2-2-1,day_14_tarsus_length,Aubur,tarsus,qualified,negative,bluetit (teams = 77)
tit,Aubur-2-2-1,chick_sex_molec,Aubur,sex,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,hatch_year,Aubur,year,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,hatch_mom_Ring,Aubur,parent,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,rear_nest_breed_ID,Aubur,id,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,home_or_away,Aubur,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,rear_nest_OH,Aubur,date,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,d14_rear_nest_brood_size,Aubur,siblings,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,day_14_tarsus_length,Aubur,tarsus,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,day_14_weight,Aubur,weight,qualified,negative,bluetit (teams = 77)
tit,Aubur-1-1-1,chick_sex_molec,Aubur,sex,qualified,negative,bluetit (teams = 77)
tit,Avoca-1-1-1,hatch_year,Avoca,year,qualified,negative,bluetit (teams = 77)
tit,Avoca-1-1-1,rear_nest_breed_ID,Avoca,id,qualified,negative,bluetit (teams = 77)
tit,Avoca-1-1-1,rear_nest_trt,Avoca,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Avoca-1-1-1,home_or_away,Avoca,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Avoca-1-1-1,chick_sex_molec,Avoca,sex,qualified,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,hatch_year,Bargo,year,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,hatch_nest_breed_ID,Bargo,id,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,rear_nest_breed_ID,Bargo,id,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,rear_area,Bargo,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,rear_mom_Ring,Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,rear_nest_trt,Bargo,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,home_or_away,Bargo,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,rear_nest_OH,Bargo,date,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,rear_Cs_at_start_of_rearing,Bargo,siblings,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,day14_measurer,Bargo,observer,conclusive,negative,bluetit (teams = 77)
tit,Bargo-1-1-1,brood_mortality,Bargo,survival,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,hatch_year,Bargo,year,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,hatch_nest_breed_ID,Bargo,id,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,hatch_mom_Ring,Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,genetic_dad_ring_(WP_or_EP),Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,rear_nest_breed_ID,Bargo,id,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,rear_area,Bargo,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,rear_mom_Ring,Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,rear_dad_Ring,Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,rear_nest_trt,Bargo,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,home_or_away,Bargo,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,rear_nest_OH,Bargo,date,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,rear_Cs_at_start_of_rearing,Bargo,siblings,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,day14_measurer,Bargo,observer,conclusive,negative,bluetit (teams = 77)
tit,Bargo-3-3-1,brood_mortality,Bargo,survival,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,hatch_year,Bargo,year,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,hatch_nest_breed_ID,Bargo,id,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,rear_nest_breed_ID,Bargo,id,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,rear_area,Bargo,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,rear_mom_Ring,Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,rear_nest_trt,Bargo,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,home_or_away,Bargo,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,rear_nest_OH,Bargo,date,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,rear_Cs_at_start_of_rearing,Bargo,siblings,conclusive,negative,bluetit (teams = 77)
tit,Bargo-2-2-1,brood_mortality,Bargo,survival,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,hatch_year,Bargo,year,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,hatch_nest_breed_ID,Bargo,id,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,hatch_mom_Ring,Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,genetic_dad_ring_(WP_or_EP),Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,rear_nest_breed_ID,Bargo,id,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,rear_area,Bargo,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,rear_mom_Ring,Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,rear_dad_Ring,Bargo,parent,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,rear_nest_trt,Bargo,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,home_or_away,Bargo,experimental_treatment,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,rear_nest_OH,Bargo,date,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,rear_Cs_at_start_of_rearing,Bargo,siblings,conclusive,negative,bluetit (teams = 77)
tit,Bargo-4-4-1,brood_mortality,Bargo,survival,conclusive,negative,bluetit (teams = 77)
tit,Berry-1-1-1,hatch_year,Berry,year,conclusive,negative,bluetit (teams = 77)
tit,Berry-1-1-1,rear_nest_breed_ID,Berry,id,conclusive,negative,bluetit (teams = 77)
tit,Berry-1-1-1,rear_area,Berry,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Berry-1-1-1,rear_Box,Berry,rear_location,conclusive,negative,bluetit (teams = 77)
tit,Berry-1-1-1,rear_Cs_at_start_of_rearing,Berry,siblings,conclusive,negative,bluetit (teams = 77)
tit,Berry-1-1-1,day14_measurer,Berry,observer,conclusive,negative,bluetit (teams = 77)
tit,Berry-1-1-1,chick_sex_molec,Berry,sex,conclusive,negative,bluetit (teams = 77)
tit,Berry-1-1-1,parentage,Berry,parent,conclusive,negative,bluetit (teams = 77)
tit,Binda-2-2-2,rear_nest_breed_ID,Binda,id,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-2,rear_area,Binda,rear_location,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-2,rear_nest_trt,Binda,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-2,home_or_away,Binda,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-2,rear_nest_OH,Binda,date,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-2,rear_Cs_at_start_of_rearing,Binda,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-2,day14_measurer,Binda,observer,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-1,rear_nest_breed_ID,Binda,id,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-1,rear_area,Binda,rear_location,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-1,rear_nest_trt,Binda,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-1,home_or_away,Binda,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-1,rear_nest_OH,Binda,date,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-1,rear_Cs_at_start_of_rearing,Binda,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Binda-2-2-1,day14_measurer,Binda,observer,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-1,hatch_year,Binda,year,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-1,rear_nest_breed_ID,Binda,id,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-1,rear_area,Binda,rear_location,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-1,rear_nest_trt,Binda,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-1,home_or_away,Binda,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-1,rear_nest_OH,Binda,date,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-1,rear_Cs_at_start_of_rearing,Binda,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-1,day14_measurer,Binda,observer,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-2,hatch_year,Binda,year,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-2,rear_nest_breed_ID,Binda,id,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-2,rear_area,Binda,rear_location,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-2,rear_nest_trt,Binda,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-2,home_or_away,Binda,experimental_treatment,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-2,rear_nest_OH,Binda,date,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-2,rear_Cs_at_start_of_rearing,Binda,siblings,conclusive,mixed,bluetit (teams = 77)
tit,Binda-1-1-2,day14_measurer,Binda,observer,conclusive,mixed,bluetit (teams = 77)
tit,Borde-1-1-1,hatch_year,Borde,year,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,hatch_nest_breed_ID,Borde,id,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,hatch_Area,Borde,hatch_location,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,hatch_Box,Borde,hatch_location,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,hatch_mom_Ring,Borde,parent,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,hatch_nest_dad_Ring,Borde,parent,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,rear_nest_breed_ID,Borde,id,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,rear_area,Borde,rear_location,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,rear_Box,Borde,rear_location,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,rear_mom_Ring,Borde,parent,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,rear_dad_Ring,Borde,parent,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,rear_nest_trt,Borde,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,home_or_away,Borde,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,rear_nest_OH,Borde,date,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,rear_Cs_at_start_of_rearing,Borde,siblings,qualified,negative,bluetit (teams = 77)
tit,Borde-1-1-1,d14_rear_nest_brood_size,Borde,siblings,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,hatch_year,Bowen,year,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,hatch_Area,Bowen,hatch_location,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,hatch_mom_Ring,Bowen,parent,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,Extra-pair_paternity,Bowen,parent,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,rear_area,Bowen,rear_location,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,rear_mom_Ring,Bowen,parent,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,rear_dad_Ring,Bowen,parent,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,rear_nest_trt,Bowen,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,home_or_away,Bowen,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,rear_nest_LD,Bowen,date,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,rear_nest_CS,Bowen,siblings,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,rear_Cs_at_start_of_rearing,Bowen,siblings,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,day14_measurer,Bowen,observer,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,chick_sex_molec,Bowen,sex,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-1,rear_incub_length,Bowen,incubation,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,hatch_year,Bowen,year,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,hatch_Area,Bowen,hatch_location,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,hatch_mom_Ring,Bowen,parent,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,Extra-pair_paternity,Bowen,parent,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,rear_area,Bowen,rear_location,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,rear_mom_Ring,Bowen,parent,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,rear_dad_Ring,Bowen,parent,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,rear_nest_trt,Bowen,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,home_or_away,Bowen,experimental_treatment,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,rear_nest_LD,Bowen,date,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,rear_nest_CS,Bowen,siblings,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,rear_Cs_at_start_of_rearing,Bowen,siblings,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,day14_measurer,Bowen,observer,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,chick_sex_molec,Bowen,sex,qualified,negative,bluetit (teams = 77)
tit,Bowen-4-3-2,rear_incub_length,Bowen,incubation,qualified,negative,bluetit (teams = 77)
tit,Bowen-3-1-1,hatch_year,Bowen,year,qualified,negative,bluetit (teams = 77)
