Albury,Albury-2-2-1,"We found a clear and consistent negative effect of brood size manipulation for all of our three indicators of hatchling growth, tarsus length (Î² = -0.09, 95% CI = -0.11 ï€­ -0.07), body mass (Î² = -0.22, 95% CI = -0.27 ï€­ -0.18), and scaled mass index (Î² = -0.21, 95% CI = -0.25 ï€­ -0.17; Table 1, Figure 1). An increase in brood size resulted in lower growth of hatchlings and conversely, a decrease in brood size resulted in higher growth rate.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_234CYWFp3pm7mxh,net_rearing_manipulation,2533,0,linear,standard,hatch_year,NA,hatch_Area,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,hatch_nest_CS,NA,NA,NA,NA,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,NA,home_or_away,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albury,Albury-1-1-1,"We found a clear and consistent negative effect of brood size manipulation for all of our three indicators of hatchling growth, tarsus length (Î² = -0.09, 95% CI = -0.11 ï€­ -0.07), body mass (Î² = -0.22, 95% CI = -0.27 ï€­ -0.18), and scaled mass index (Î² = -0.21, 95% CI = -0.25 ï€­ -0.17; Table 1, Figure 1). An increase in brood size resulted in lower growth of hatchlings and conversely, a decrease in brood size resulted in higher growth rate.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_234CYWFp3pm7mxh,net_rearing_manipulation,2533,0,linear,standard,hatch_year,NA,hatch_Area,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,hatch_nest_CS,NA,NA,NA,NA,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,NA,home_or_away,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aldgat,Aldgat-2-2-1,"Competition for resources among nestlings affected growth in blue tits. Both brood size at hatching and during rearing affected nestling growth traits, being an important factor determining competition level in the nest. On one hand, the number of offspring at the nest right after hatching, which can be considered as early-life nest effects, positively influenced the size of nestlings. Those nestlings born in a nest with a naturally large brood size were structurally larger (larger tarsi) than their conspecifics from nest of smaller brood size. This effects, however, was not present for body mass. Hence, early-nest life competition had a positive influence in nestling size, although it is not a predictor of nestling body condition or energetic reserves. Additionally, it is possible that the positive association between nestling size and brood size at hatching can also partially be due to shared common environmental effects, such as pair identity. In such case, pairs of higher quality would be able to produce larger clutches and also structurally larger nestlings. On the other hand, the number of offspring during rearing, which can be considered a developmental effect, negatively influenced the body mass of nestlings, but not their structural size. Hence, body condition or energetic reserves were strongly affected by the number of nestlings at the nest during the rearing time, being a critical factor determining nestling growth and competitive ability. This decrease of nestling mass but not in tarsus length in large broods can be interpreted as being the result of a selective mortality towards the less competitive nestlings (i.e. the nestlings with lowest body condition).",mixed,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_25Sd6zEgjVjLhN3,rear_Cs_at_start_of_rearing,NA,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aldgat,Aldgat-1-1-1,"Competition for resources among nestlings affected growth in blue tits. Both brood size at hatching and during rearing affected nestling growth traits, being an important factor determining competition level in the nest. On one hand, the number of offspring at the nest right after hatching, which can be considered as early-life nest effects, positively influenced the size of nestlings. Those nestlings born in a nest with a naturally large brood size were structurally larger (larger tarsi) than their conspecifics from nest of smaller brood size. This effects, however, was not present for body mass. Hence, early-nest life competition had a positive influence in nestling size, although it is not a predictor of nestling body condition or energetic reserves. Additionally, it is possible that the positive association between nestling size and brood size at hatching can also partially be due to shared common environmental effects, such as pair identity. In such case, pairs of higher quality would be able to produce larger clutches and also structurally larger nestlings. On the other hand, the number of offspring during rearing, which can be considered a developmental effect, negatively influenced the body mass of nestlings, but not their structural size. Hence, body condition or energetic reserves were strongly affected by the number of nestlings at the nest during the rearing time, being a critical factor determining nestling growth and competitive ability. This decrease of nestling mass but not in tarsus length in large broods can be interpreted as being the result of a selective mortality towards the less competitive nestlings (i.e. the nestlings with lowest body condition).",mixed,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_25Sd6zEgjVjLhN3,rear_Cs_at_start_of_rearing,NA,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alding,Alding-1-1-1,The data supports that growth of nestling blue tits is influenced by competition with siblings.,neg_c,identity,identity,blue tit,0,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2aPKje1xa8BzFa8,rear_nest_trt_CR.E,2062,0,linear,standard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seasonal_timing,NA,NA
Allora,Allora-1-1-1,"Increased clutch size inhibits growth in blue tits, and the most relevant estimate of clutch size is that directly after experimental manipulation",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2CEpr5R0zCk1v1Q,rear_Cs_at_start_of_rearing,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bell,Bell-3-8-1,"Body mass showed similar relationships. Body mass was lower in broods with increased size, and was negatively related to the net change in brood size.  Additionally, body mass was negatively related to the brood size at day 14 when mass was measured.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2eQ3csRDLG0n4YO,NA,3720,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bell,Bell-2-7-1,"Body mass showed similar relationships. Body mass was lower in broods with increased size, and was negatively related to the net change in brood size.  Additionally, body mass was negatively related to the brood size at day 14 when mass was measured.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2eQ3csRDLG0n4YO,NA,NA,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bell,Bell-1-6-1,"Body mass showed similar relationships. Body mass was lower in broods with increased size, and was negatively related to the net change in brood size.  Additionally, body mass was negatively related to the brood size at day 14 when mass was measured.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2eQ3csRDLG0n4YO,net_rearing_manipulation,3720,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anakie,Anakie-2-1-1,NA,NA,identity,identity,blue tit,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2Pjoz1X4q5XRClO,NA,NA,NA,NA,standard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aramac,Aramac-1-1-1,"From my results, I would mainly conclude that increased competition with siblings by brood size increase reduces nestling growth. However, reducing sibling competition by reducing brood size does not impact the growth of nestlings: they do not have enhanced growth because of reduced competition.
Another conclusion from my results would be that nestlings reared away from their natal nest tend to have an increased growth compared to chicks reared in their natal nest. This would mean that nestlings get a competitive advantage when reared by foster parents, surrounded mostly by non-kin â€œsiblingsâ€.
",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2Pjoz1X4q5XRClO,rear_nest_trt_C.E,3720,1,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aramac,Aramac-1-1-2,"From my results, I would mainly conclude that increased competition with siblings by brood size increase reduces nestling growth. However, reducing sibling competition by reducing brood size does not impact the growth of nestlings: they do not have enhanced growth because of reduced competition.
Another conclusion from my results would be that nestlings reared away from their natal nest tend to have an increased growth compared to chicks reared in their natal nest. This would mean that nestlings get a competitive advantage when reared by foster parents, surrounded mostly by non-kin â€œsiblingsâ€.
",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2Pjoz1X4q5XRClO,rear_nest_trt_R.C,3720,1,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ararat,Ararat-2-2-1,nestlings which were cross fostered had slightly longer tarsi and were larger,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2SualymdumDBI63,net_rearing_manipulation,2629,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ararat,Ararat-3-3-1,nestlings which were cross fostered had slightly longer tarsi and were larger,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2SualymdumDBI63,rear_Cs_at_start_of_rearing,2629,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ararat,Ararat-1-1-1,nestlings which were cross fostered had slightly longer tarsi and were larger,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2SualymdumDBI63,rear_nest_trt_C.E,2629,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ararat,Ararat-1-1-2,nestlings which were cross fostered had slightly longer tarsi and were larger,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2SualymdumDBI63,rear_nest_trt_R.C,2629,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
August,August-2-2-1,There is clear evidence that the growth of nestling blue tits is moderately to strongly (sensu Cohen) influenced by competition with siblings. Brood size manipulation had a strong effect on chicks weight with chicks reared in nests where brood size was reduced by 25% being on average 1.08g heavier than chicks reared in nests where brood size was enlarged by 25%,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2tarci531JBsPED,rear_nest_trt_R.E,2801,1,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
August,August-1-1-1,There is clear evidence that the growth of nestling blue tits is moderately to strongly (sensu Cohen) influenced by competition with siblings. Brood size manipulation had a strong effect on chicks weight with chicks reared in nests where brood size was reduced by 25% being on average 1.08g heavier than chicks reared in nests where brood size was enlarged by 25%,neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2tarci531JBsPED,rear_nest_trt_R.E,2801,1,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avenel,Avenel-1-2-1,"From our analyses, we found that the competition between siblings does affect the growth of the nestlings. It is evident in our linear mixed-effects model where both the weight and tarsus length is affected by the total number of chicks present in the nest. It is especially true when extra chicks were added to a nest as a part of experimental manipulation, however, removal of chicks did not show a significant effect. The results from random variable effects also suggest that area where the nest is located can also affect the growth of the chicks, probably due to proximity to resources (as compared to some other area) which makes foraging easier for the parents. These findings can help us understand sibling competition for resources in nestling blue tits (Cyanistes caeruleus) which can further be replicated in other species as well.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2TFNREdJSxTXZBQ,rear_Cs_at_start_of_rearing,NA,0,linear,standard,NA,NA,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avenel,Avenel-2-1-1,"From our analyses, we found that the competition between siblings does affect the growth of the nestlings. It is evident in our linear mixed-effects model where both the weight and tarsus length is affected by the total number of chicks present in the nest. It is especially true when extra chicks were added to a nest as a part of experimental manipulation, however, removal of chicks did not show a significant effect. The results from random variable effects also suggest that area where the nest is located can also affect the growth of the chicks, probably due to proximity to resources (as compared to some other area) which makes foraging easier for the parents. These findings can help us understand sibling competition for resources in nestling blue tits (Cyanistes caeruleus) which can further be replicated in other species as well.",neg_q,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_2TFNREdJSxTXZBQ,rear_nest_trt_C.E,NA,0,linear,standard,NA,NA,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avenel,Avenel-2-1-2,"From our analyses, we found that the competition between siblings does affect the growth of the nestlings. It is evident in our linear mixed-effects model where both the weight and tarsus length is affected by the total number of chicks present in the nest. It is especially true when extra chicks were added to a nest as a part of experimental manipulation, however, removal of chicks did not show a significant effect. The results from random variable effects also suggest that area where the nest is located can also affect the growth of the chicks, probably due to proximity to resources (as compared to some other area) which makes foraging easier for the parents. These findings can help us understand sibling competition for resources in nestling blue tits (Cyanistes caeruleus) which can further be replicated in other species as well.",neg_q,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_2TFNREdJSxTXZBQ,rear_nest_trt_R.C,NA,0,linear,standard,NA,NA,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bamaga,Bamaga-1-1-1,"
Here, I assume that brood size reflects the amount of within-nest competition. 
When the brood size, and thus competition, increase ~25% (see methods), tarsus length is reduced by 0.319 units (-0.319 (-0.431; -0.208)) in the average sized brood. Moreover, when brood size is decreased by ~25%, the tarsus size increased, but only marginally so, by 0.090 units (estimate (95% CI): 0.090 (-0.017; 0.197)) in the average size brood. Thus, the general conclusion is that increasing competition has negative effects on the growth of a blue tit nestlings.
",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2THmmIkaHjHzDVz,rear_nest_trt_C.E,3538,1,generalised,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,Date_of_day14,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barham,Barham-1-1-1,"Similarly, more rear_Cs_at_start_of_rearing was linked shorter tarsus lengths and lower weights. More siblings, and presumably additional competition, was on balance worse for nestling growth",neg_q,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_tarsus_length,R_2Tzp6JznvkvCY4h,net_rearing_manipulation,1181,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,NA,rear_area,NA,NA,NA,NA,NA,rear_nest_LD,NA,NA,NA,NA,NA,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,Date_of_day14,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barham,Barham-2-2-1,"Both net_rearing_manipulation and rear_Cs_at_start_of_rearing were associated with the outcome variables, though net_rearing_manipulation was not significantly associated with tarsus length in my final model. Net_rearing_manipulation was still associated with weight, so an increase in the number of chicks in the nest was linked to lower weights. Similarly, more rear_Cs_at_start_of_rearing was linked shorter tarsus lengths and lower weights. More siblings, and presumably additional competition, was on balance worse for nestling growth.

I was especially interested in the interactions I might find between net_rearing_manipulation or rear_Cs_at_start_of_rearing and other variables, but for the most part, I could not confirm any such relationships. The exception was the interaction between net_rearing_manipulation and the square of hatch_nest_LD. This suggests that chicks in nests manipulated to have more chicks had greater growth when the lay date of the nest that chick was born in was later in the month.",neg_q,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_2Tzp6JznvkvCY4h,net_rearing_manipulation,1178,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,NA,rear_area,NA,NA,NA,NA,NA,rear_nest_LD,NA,NA,NA,NA,NA,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barmah,Barmah-1-1-1,"Results indicate that competition with siblings has a significant effect on the growth (average and variation) and survivorship of nestling blue tits. These effects were still significant after accounting for potential confounding variables related to environmental conditions and experimental manipulation. However, it should be highlighted that the relationship among the variables is usually weak, especially for growth variance and survivorship.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_2Uh2qaU1UayMOvG,net_rearing_manipulation,3263,0,linear,standard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_CS,NA,NA,NA,NA,rear_area,rear_Box,NA,NA,NA,home_or_away,rear_nest_LD,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barmer,Barmer-1-1-1,"All in all, our results suggest that natural blue tit brood sizes are adjusted to resource availability, as fledging rate does not strongly depend on brood size and is not increased by the net removal of chicks. However, we found evidence that brood sizes are too large to guarantee an optimal growth rate for all chicks and that chicks from smaller broods tend to grow faster. These observations clearly demonstrate a trade-off between the numerosity of offspring and its average quality.",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2uIDO25lv0nHjfH,net_rearing_manipulation,1854,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,rear_nest_OH,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Batlow,Batlow-1-1-1,"Nestlings from larger broods were smaller when measured at 14 d, relative to nestlings from smaller broods. However, the effect of brood size on nestling size was very weak among unmanipulated control broods",neg_q,identity,identity,blue tit,1,constructed variable (combining information from two or more original variables),body mass (â€œday_14_weightâ€) and tarsus length (â€œday_14_tarsus_lengthâ€),PC1.day_14_weight.day_14_tarsus_length,R_2vYtB65EABDGMNB,rear_nest_trt_C.E,2385,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Batlow,Batlow-1-1-2,"Nestlings from larger broods were smaller when measured at 14 d, relative to nestlings from smaller broods. However, the effect of brood size on nestling size was very weak among unmanipulated control broods",neg_q,identity,identity,blue tit,1,constructed variable (combining information from two or more original variables),body mass (â€œday_14_weightâ€) and tarsus length (â€œday_14_tarsus_lengthâ€),PC1.day_14_weight.day_14_tarsus_length,R_2vYtB65EABDGMNB,rear_nest_trt_R.E,2385,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Batlow,Batlow-1-1-3,"We conclude that sibling competition influences nestling growth because nestlings from experimentally increased broods were smaller relative to experimentally decreased broods. Further, there was a negative relationship between nestling size and brood size among nestlings from manipulated broods. However, there was little evidence of this pattern within the unmanipulated control broods, likely because parents optimize clutch size based on individual state and annual environmental conditions. Finally, the strength of the effect of sibling competition on nestling growth varied across the study years.
",neg_c,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,PC1.day_14_weight.day_14_tarsus_length,R_2vYtB65EABDGMNB,rear_Cs_at_start_of_rearing,2385,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
